address,categories/0,categories/1,categoryName,city,countryCode,language,likesCount,location/lat,location/lng,name,neighborhood,originalLanguage,permanentlyClosed,placeId,postalCode,price,publishAt,publishedAtDate,rating,responseFromOwnerDate,responseFromOwnerText,reviewContext/Meal type,reviewContext/Noise level,reviewContext/Parking space,reviewContext/Price per person,reviewContext/Recommendation for vegetarians,reviewContext/Service,reviewContext/Wait time,reviewDetailedRating/Atmosphere,reviewDetailedRating/Food,reviewDetailedRating/Service,reviewOrigin,reviewsCount,scrapedAt,searchString,stars,state,street,temporarilyClosed,text,textTranslated,title,totalScore,translatedLanguage,visitedIn,categories/2,categories/3,categories/4,categories/5,categories/6,categories/7,categories/8,reviewContext/Reservation,categories/9
"122 Streatham High Rd, London SW16 1BW, United Kingdom",Portuguese restaurant,Mediterranean restaurant,Portuguese restaurant,London,GB,en,0,51.434016,-0.1284869,Axa Ashi,,en,FALSE,ChIJqeerLyYEdkgRZGroA68m73g,SW16 1BW,$$,a month ago,2025-03-08T17:38:24.075Z,,,,,,,,,,,5,5,5,Google,936,2025-04-30T17:09:12.121Z,"Direct Detail URL: https://www.google.co.uk/maps/place/La+Casita/@51.4342378,-0.12904,211m/data=!3m1!1e3!4m8!3m7!1s0x487604262fabe7a9:0x78ef26af03e86a64!8m2!3d51.434016!4d-0.1284869!9m1!1b1!16s%2Fg%2F1td71gqv?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D",5,,122 Streatham High Rd,FALSE,"Bloody brilliant food and hosts , ive been coming since I was in my 20’s , I’m
In my 40’s , and I’m STILL LOYAL",,La Casita,4.6,,,,,,,,,,,
"122 Streatham High Rd, London SW16 1BW, United Kingdom",Portuguese restaurant,Mediterranean restaurant,Portuguese restaurant,London,GB,en,0,51.434016,-0.1284869,Eve T,,en,FALSE,ChIJqeerLyYEdkgRZGroA68m73g,SW16 1BW,$$,a month ago,2025-03-01T16:54:41.503Z,,,,Lunch,,,£30–40,,,,5,5,5,Google,936,2025-04-30T17:09:12.121Z,"Direct Detail URL: https://www.google.co.uk/maps/place/La+Casita/@51.4342378,-0.12904,211m/data=!3m1!1e3!4m8!3m7!1s0x487604262fabe7a9:0x78ef26af03e86a64!8m2!3d51.434016!4d-0.1284869!9m1!1b1!16s%2Fg%2F1td71gqv?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D",5,,122 Streatham High Rd,FALSE,"Excellent food, staff and service that never disappoints and that is why we have been clients for many years. Sandra and team make you feel welcome with their kindness and professional approach.",,La Casita,4.6,,,,,,,,,,,
"122 Streatham High Rd, London SW16 1BW, United Kingdom",Portuguese restaurant,Mediterranean restaurant,Portuguese restaurant,London,GB,en,0,51.434016,-0.1284869,Diana Rosenova,,en,FALSE,ChIJqeerLyYEdkgRZGroA68m73g,SW16 1BW,$$,2 months ago,2025-02-27T20:49:45.292Z,,,,Dinner,,,£30–40,,Dine in,,5,5,5,Google,936,2025-04-30T17:09:12.121Z,"Direct Detail URL: https://www.google.co.uk/maps/place/La+Casita/@51.4342378,-0.12904,211m/data=!3m1!1e3!4m8!3m7!1s0x487604262fabe7a9:0x78ef26af03e86a64!8m2!3d51.434016!4d-0.1284869!9m1!1b1!16s%2Fg%2F1td71gqv?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D",5,,122 Streatham High Rd,FALSE,"Great , quiet place to enjoy the companies of your loved ones while having a lovely food",,La Casita,4.6,,,,,,,,,,,
"122 Streatham High Rd, London SW16 1BW, United Kingdom",Portuguese restaurant,Mediterranean restaurant,Portuguese restaurant,London,GB,en,0,51.434016,-0.1284869,Érica Batista,,pt,FALSE,ChIJqeerLyYEdkgRZGroA68m73g,SW16 1BW,$$,2 months ago,2025-02-25T22:09:51.003Z,,,,Dinner,,,£10–20,,Dine in,,5,5,5,Google,936,2025-04-30T17:09:12.121Z,"Direct Detail URL: https://www.google.co.uk/maps/place/La+Casita/@51.4342378,-0.12904,211m/data=!3m1!1e3!4m8!3m7!1s0x487604262fabe7a9:0x78ef26af03e86a64!8m2!3d51.434016!4d-0.1284869!9m1!1b1!16s%2Fg%2F1td71gqv?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D",5,,122 Streatham High Rd,FALSE,"Restaurante muito acolhedor. Empregados bem educados e te fazem sentir bem vindos.
A comida é uma delícia, com boas porções.
Recomendo.","Very welcoming restaurant. The staff are very polite and make you feel welcome.
The food is delicious, with good portions.
I recommend it.",La Casita,4.6,en,,,,,,,,,,
"122 Streatham High Rd, London SW16 1BW, United Kingdom",Portuguese restaurant,Mediterranean restaurant,Portuguese restaurant,London,GB,en,0,51.434016,-0.1284869,Cristhian Freitas,,pt,FALSE,ChIJqeerLyYEdkgRZGroA68m73g,SW16 1BW,$$,2 months ago,2025-02-25T22:06:54.076Z,,,,Dinner,,,,,Dine in,,5,5,5,Google,936,2025-04-30T17:09:12.121Z,"Direct Detail URL: https://www.google.co.uk/maps/place/La+Casita/@51.4342378,-0.12904,211m/data=!3m1!1e3!4m8!3m7!1s0x487604262fabe7a9:0x78ef26af03e86a64!8m2!3d51.434016!4d-0.1284869!9m1!1b1!16s%2Fg%2F1td71gqv?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D",5,,122 Streatham High Rd,FALSE,"Um lugar aconchegante, com funcionários muitos simpáticos e comida com boa aparência e muito gostosa, recomendo o mousse de manga!","A cozy place, with very friendly staff and good looking and very tasty food, I recommend the mango mousse!",La Casita,4.6,en,,,,,,,,,,
"122 Streatham High Rd, London SW16 1BW, United Kingdom",Portuguese restaurant,Mediterranean restaurant,Portuguese restaurant,London,GB,en,0,51.434016,-0.1284869,Adryelly Vale,,en,FALSE,ChIJqeerLyYEdkgRZGroA68m73g,SW16 1BW,$$,2 months ago,2025-02-25T20:04:52.284Z,,,,,,,£30–40,,,,5,5,5,Google,936,2025-04-30T17:09:12.121Z,"Direct Detail URL: https://www.google.co.uk/maps/place/La+Casita/@51.4342378,-0.12904,211m/data=!3m1!1e3!4m8!3m7!1s0x487604262fabe7a9:0x78ef26af03e86a64!8m2!3d51.434016!4d-0.1284869!9m1!1b1!16s%2Fg%2F1td71gqv?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D",5,,122 Streatham High Rd,FALSE,"Food it is amazing, I am not big fan of paella but from la casita is perfect, plus the home made chilli sauce !
Service is so friendly and welcoming!
Totally recommend it !",,La Casita,4.6,,,,,,,,,,,
"122 Streatham High Rd, London SW16 1BW, United Kingdom",Portuguese restaurant,Mediterranean restaurant,Portuguese restaurant,London,GB,en,0,51.434016,-0.1284869,Joana Lopes,,en,FALSE,ChIJqeerLyYEdkgRZGroA68m73g,SW16 1BW,$$,2 months ago,2025-02-25T20:04:28.145Z,,,,Dinner,,,,,Dine in,,5,5,5,Google,936,2025-04-30T17:09:12.121Z,"Direct Detail URL: https://www.google.co.uk/maps/place/La+Casita/@51.4342378,-0.12904,211m/data=!3m1!1e3!4m8!3m7!1s0x487604262fabe7a9:0x78ef26af03e86a64!8m2!3d51.434016!4d-0.1284869!9m1!1b1!16s%2Fg%2F1td71gqv?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D",5,,122 Streatham High Rd,FALSE,"Food was delicious, proper authentic Portuguese food. Portions are very generous. Loved it! Would highly recommend!",,La Casita,4.6,,,,,,,,,,,
"122 Streatham High Rd, London SW16 1BW, United Kingdom",Portuguese restaurant,Mediterranean restaurant,Portuguese restaurant,London,GB,en,0,51.434016,-0.1284869,David P,,en,FALSE,ChIJqeerLyYEdkgRZGroA68m73g,SW16 1BW,$$,2 months ago,2025-02-25T20:03:13.659Z,,,,Dinner,,,,,Dine in,,5,5,5,Google,936,2025-04-30T17:09:12.121Z,"Direct Detail URL: https://www.google.co.uk/maps/place/La+Casita/@51.4342378,-0.12904,211m/data=!3m1!1e3!4m8!3m7!1s0x487604262fabe7a9:0x78ef26af03e86a64!8m2!3d51.434016!4d-0.1284869!9m1!1b1!16s%2Fg%2F1td71gqv?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D",5,,122 Streatham High Rd,FALSE,"Great restaurant, the food was spectacular today. Had ordered online previously but loved the atmosphere of the place. Being Portuguese it reminded me of home",,La Casita,4.6,,,,,,,,,,,
"122 Streatham High Rd, London SW16 1BW, United Kingdom",Portuguese restaurant,Mediterranean restaurant,Portuguese restaurant,London,GB,en,0,51.434016,-0.1284869,djalxxx,,en,FALSE,ChIJqeerLyYEdkgRZGroA68m73g,SW16 1BW,$$,2 months ago,2025-02-20T00:38:48.250Z,,,,Dinner,,,£70–80,,Dine in,,5,5,5,Google,936,2025-04-30T17:09:12.121Z,"Direct Detail URL: https://www.google.co.uk/maps/place/La+Casita/@51.4342378,-0.12904,211m/data=!3m1!1e3!4m8!3m7!1s0x487604262fabe7a9:0x78ef26af03e86a64!8m2!3d51.434016!4d-0.1284869!9m1!1b1!16s%2Fg%2F1td71gqv?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D",5,,122 Streatham High Rd,FALSE,"OMG! I just moved to Streatham (almost across the street from La Casita). My best friend and his partner came from 🇺🇸 to visit me for my birthday and we wanted to try something in the area. WOW… We came less than 1 hour before their closing time but we were not rushed at all (even though I tried to insist not to keep them there for long as we were the last table left). Sandra, the owner … OBRIGADO! Seriously! Very friendly, professional, excellent host and I just have no words to explain how good the food and drinks were!! My friend is a cocktail addict (in a good way) and he just loved all of them! I had 3 different cocktails and they were PERFECT! Drinks, food, service… 5 stars minimum ! Leo was our waiter and nothing was too much for him, always there when needed. Very professional, always with a smile… beautiful! Thank you Leo! Seriously. I will be back!!",,La Casita,4.6,,,,,,,,,,,
"122 Streatham High Rd, London SW16 1BW, United Kingdom",Portuguese restaurant,Mediterranean restaurant,Portuguese restaurant,London,GB,en,0,51.434016,-0.1284869,Cal Morris,,en,FALSE,ChIJqeerLyYEdkgRZGroA68m73g,SW16 1BW,$$,2 months ago,2025-02-18T19:44:09.552Z,,,,Dinner,,,£30–40,,Dine in,,5,5,5,Google,936,2025-04-30T17:09:12.121Z,"Direct Detail URL: https://www.google.co.uk/maps/place/La+Casita/@51.4342378,-0.12904,211m/data=!3m1!1e3!4m8!3m7!1s0x487604262fabe7a9:0x78ef26af03e86a64!8m2!3d51.434016!4d-0.1284869!9m1!1b1!16s%2Fg%2F1td71gqv?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D",5,,122 Streatham High Rd,FALSE,"Absolutely beautiful experience. The food, manager and staff where Absolutely lovely. I'll definitely be back.",,La Casita,4.6,,,,,,,,,,,
"122 Streatham High Rd, London SW16 1BW, United Kingdom",Portuguese restaurant,Mediterranean restaurant,Portuguese restaurant,London,GB,en,0,51.434016,-0.1284869,Shernet Cameron,,en,FALSE,ChIJqeerLyYEdkgRZGroA68m73g,SW16 1BW,$$,2 months ago,2025-02-18T15:51:29.744Z,,2024-11-07T10:45:44.000Z,Wow!! We are blown away by your review. Thank you for choosing La Casita restaurant ❤️. We can’t wait to have you back  and create more wonderful memories together 🤗,,,,,,,,5,5,5,Google,936,2025-04-30T17:09:12.121Z,"Direct Detail URL: https://www.google.co.uk/maps/place/La+Casita/@51.4342378,-0.12904,211m/data=!3m1!1e3!4m8!3m7!1s0x487604262fabe7a9:0x78ef26af03e86a64!8m2!3d51.434016!4d-0.1284869!9m1!1b1!16s%2Fg%2F1td71gqv?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D",5,,122 Streatham High Rd,FALSE,Excellent food excellent service brilliant as usual top service,,La Casita,4.6,,,,,,,,,,,
"122 Streatham High Rd, London SW16 1BW, United Kingdom",Portuguese restaurant,Mediterranean restaurant,Portuguese restaurant,London,GB,en,0,51.434016,-0.1284869,Maria Panizza,,en,FALSE,ChIJqeerLyYEdkgRZGroA68m73g,SW16 1BW,$$,2 months ago,2025-02-15T13:20:00.117Z,,,,,,,,,,,5,5,5,Google,936,2025-04-30T17:09:12.121Z,"Direct Detail URL: https://www.google.co.uk/maps/place/La+Casita/@51.4342378,-0.12904,211m/data=!3m1!1e3!4m8!3m7!1s0x487604262fabe7a9:0x78ef26af03e86a64!8m2!3d51.434016!4d-0.1284869!9m1!1b1!16s%2Fg%2F1td71gqv?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D",5,,122 Streatham High Rd,FALSE,Authentic food and quick service!,,La Casita,4.6,,,,,,,,,,,
"122 Streatham High Rd, London SW16 1BW, United Kingdom",Portuguese restaurant,Mediterranean restaurant,Portuguese restaurant,London,GB,en,0,51.434016,-0.1284869,djalicia uk,,en,FALSE,ChIJqeerLyYEdkgRZGroA68m73g,SW16 1BW,$$,2 months ago,2025-02-08T18:01:19.382Z,,,,Dinner,,,£30–40,,Dine in,,5,5,5,Google,936,2025-04-30T17:09:12.121Z,"Direct Detail URL: https://www.google.co.uk/maps/place/La+Casita/@51.4342378,-0.12904,211m/data=!3m1!1e3!4m8!3m7!1s0x487604262fabe7a9:0x78ef26af03e86a64!8m2!3d51.434016!4d-0.1284869!9m1!1b1!16s%2Fg%2F1td71gqv?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D",5,,122 Streatham High Rd,FALSE,We have been experiencing La Casita for over 5 years and we love it every single time. The service it’s amazing and the food it’s to die for. We love this place ❤️,,La Casita,4.6,,,,,,,,,,,
"122 Streatham High Rd, London SW16 1BW, United Kingdom",Portuguese restaurant,Mediterranean restaurant,Portuguese restaurant,London,GB,en,0,51.434016,-0.1284869,Jorge Menezes,,,FALSE,ChIJqeerLyYEdkgRZGroA68m73g,SW16 1BW,$$,2 months ago,2025-01-31T01:29:01.158Z,,2024-08-14T19:33:33.000Z,"Thank you so much,  Jorge for your review. We much appreciated your feedback and are delighted to know that you enjoyed our food and service. We look forward to welcoming you back soon!",Lunch,,,£40–50,,Dine in,,4,4,4,Google,936,2025-04-30T17:09:12.121Z,"Direct Detail URL: https://www.google.co.uk/maps/place/La+Casita/@51.4342378,-0.12904,211m/data=!3m1!1e3!4m8!3m7!1s0x487604262fabe7a9:0x78ef26af03e86a64!8m2!3d51.434016!4d-0.1284869!9m1!1b1!16s%2Fg%2F1td71gqv?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D",4,,122 Streatham High Rd,FALSE,,,La Casita,4.6,,,,,,,,,,,
"122 Streatham High Rd, London SW16 1BW, United Kingdom",Portuguese restaurant,Mediterranean restaurant,Portuguese restaurant,London,GB,en,0,51.434016,-0.1284869,Jax Olafa,,en,FALSE,ChIJqeerLyYEdkgRZGroA68m73g,SW16 1BW,$$,3 months ago,2025-01-29T13:07:13.486Z,,,,Brunch,,,,,Dine in,,5,5,5,Google,936,2025-04-30T17:09:12.121Z,"Direct Detail URL: https://www.google.co.uk/maps/place/La+Casita/@51.4342378,-0.12904,211m/data=!3m1!1e3!4m8!3m7!1s0x487604262fabe7a9:0x78ef26af03e86a64!8m2!3d51.434016!4d-0.1284869!9m1!1b1!16s%2Fg%2F1td71gqv?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D",5,,122 Streatham High Rd,FALSE,"Great place , great food , very lovely staff x",,La Casita,4.6,,,,,,,,,,,
"122 Streatham High Rd, London SW16 1BW, United Kingdom",Portuguese restaurant,Mediterranean restaurant,Portuguese restaurant,London,GB,en,0,51.434016,-0.1284869,F V,,,FALSE,ChIJqeerLyYEdkgRZGroA68m73g,SW16 1BW,$$,3 months ago,2025-01-27T17:33:46.999Z,,,,,,,,,,,5,5,5,Google,936,2025-04-30T17:09:12.121Z,"Direct Detail URL: https://www.google.co.uk/maps/place/La+Casita/@51.4342378,-0.12904,211m/data=!3m1!1e3!4m8!3m7!1s0x487604262fabe7a9:0x78ef26af03e86a64!8m2!3d51.434016!4d-0.1284869!9m1!1b1!16s%2Fg%2F1td71gqv?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D",5,,122 Streatham High Rd,FALSE,,,La Casita,4.6,,,,,,,,,,,
"122 Streatham High Rd, London SW16 1BW, United Kingdom",Portuguese restaurant,Mediterranean restaurant,Portuguese restaurant,London,GB,en,0,51.434016,-0.1284869,Edu Soriano,,en,FALSE,ChIJqeerLyYEdkgRZGroA68m73g,SW16 1BW,$$,3 months ago,2025-01-25T04:35:10.862Z,,,,,,,£100+,,,,5,5,5,Google,936,2025-04-30T17:09:12.121Z,"Direct Detail URL: https://www.google.co.uk/maps/place/La+Casita/@51.4342378,-0.12904,211m/data=!3m1!1e3!4m8!3m7!1s0x487604262fabe7a9:0x78ef26af03e86a64!8m2!3d51.434016!4d-0.1284869!9m1!1b1!16s%2Fg%2F1td71gqv?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D",5,,122 Streatham High Rd,FALSE,Good,,La Casita,4.6,,,,,,,,,,,
"122 Streatham High Rd, London SW16 1BW, United Kingdom",Portuguese restaurant,Mediterranean restaurant,Portuguese restaurant,London,GB,en,0,51.434016,-0.1284869,Pablo Andrea Setola,,,FALSE,ChIJqeerLyYEdkgRZGroA68m73g,SW16 1BW,$$,3 months ago,2025-01-23T14:04:19.019Z,,,,,,,,,,,,,,Google,936,2025-04-30T17:09:12.121Z,"Direct Detail URL: https://www.google.co.uk/maps/place/La+Casita/@51.4342378,-0.12904,211m/data=!3m1!1e3!4m8!3m7!1s0x487604262fabe7a9:0x78ef26af03e86a64!8m2!3d51.434016!4d-0.1284869!9m1!1b1!16s%2Fg%2F1td71gqv?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D",5,,122 Streatham High Rd,FALSE,,,La Casita,4.6,,,,,,,,,,,
"122 Streatham High Rd, London SW16 1BW, United Kingdom",Portuguese restaurant,Mediterranean restaurant,Portuguese restaurant,London,GB,en,0,51.434016,-0.1284869,viet bui,,en,FALSE,ChIJqeerLyYEdkgRZGroA68m73g,SW16 1BW,$$,3 months ago,2025-01-07T20:35:05.098Z,,,,Dinner,,,,,Dine in,,5,4,5,Google,936,2025-04-30T17:09:12.121Z,"Direct Detail URL: https://www.google.co.uk/maps/place/La+Casita/@51.4342378,-0.12904,211m/data=!3m1!1e3!4m8!3m7!1s0x487604262fabe7a9:0x78ef26af03e86a64!8m2!3d51.434016!4d-0.1284869!9m1!1b1!16s%2Fg%2F1td71gqv?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D",5,,122 Streatham High Rd,FALSE,"Lovely restaurant, good food",,La Casita,4.6,,,,,,,,,,,
"122 Streatham High Rd, London SW16 1BW, United Kingdom",Portuguese restaurant,Mediterranean restaurant,Portuguese restaurant,London,GB,en,0,51.434016,-0.1284869,Jose Ignacio,,en,FALSE,ChIJqeerLyYEdkgRZGroA68m73g,SW16 1BW,$$,3 months ago,2025-01-07T16:34:34.318Z,,,,,,,,,,,4,5,5,Google,936,2025-04-30T17:09:12.121Z,"Direct Detail URL: https://www.google.co.uk/maps/place/La+Casita/@51.4342378,-0.12904,211m/data=!3m1!1e3!4m8!3m7!1s0x487604262fabe7a9:0x78ef26af03e86a64!8m2!3d51.434016!4d-0.1284869!9m1!1b1!16s%2Fg%2F1td71gqv?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D",5,,122 Streatham High Rd,FALSE,Amazing service and food. Thanks,,La Casita,4.6,,,,,,,,,,,
"122 Streatham High Rd, London SW16 1BW, United Kingdom",Portuguese restaurant,Mediterranean restaurant,Portuguese restaurant,London,GB,en,0,51.434016,-0.1284869,Darren Davis,,en,FALSE,ChIJqeerLyYEdkgRZGroA68m73g,SW16 1BW,$$,3 months ago,2025-01-06T21:09:04.297Z,,,,Dinner,,,£10–20,,Dine in,,4,4,4,Google,936,2025-04-30T17:09:12.121Z,"Direct Detail URL: https://www.google.co.uk/maps/place/La+Casita/@51.4342378,-0.12904,211m/data=!3m1!1e3!4m8!3m7!1s0x487604262fabe7a9:0x78ef26af03e86a64!8m2!3d51.434016!4d-0.1284869!9m1!1b1!16s%2Fg%2F1td71gqv?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D",4,,122 Streatham High Rd,FALSE,"It's a solid local restaurant. Priced well. Good service, decent food. Clean. My second experience was better than the first. Tonight's server was very attentive.",,La Casita,4.6,,,,,,,,,,,
"122 Streatham High Rd, London SW16 1BW, United Kingdom",Portuguese restaurant,Mediterranean restaurant,Portuguese restaurant,London,GB,en,0,51.434016,-0.1284869,Fernanda Soriano,,en,FALSE,ChIJqeerLyYEdkgRZGroA68m73g,SW16 1BW,$$,3 months ago,2025-01-06T20:02:05.809Z,,,,,,,,,Dine in,,5,5,5,Google,936,2025-04-30T17:09:12.121Z,"Direct Detail URL: https://www.google.co.uk/maps/place/La+Casita/@51.4342378,-0.12904,211m/data=!3m1!1e3!4m8!3m7!1s0x487604262fabe7a9:0x78ef26af03e86a64!8m2!3d51.434016!4d-0.1284869!9m1!1b1!16s%2Fg%2F1td71gqv?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D",5,,122 Streatham High Rd,FALSE,Excellent,,La Casita,4.6,,,,,,,,,,,
"122 Streatham High Rd, London SW16 1BW, United Kingdom",Portuguese restaurant,Mediterranean restaurant,Portuguese restaurant,London,GB,en,0,51.434016,-0.1284869,Erick Carrasco,,es,FALSE,ChIJqeerLyYEdkgRZGroA68m73g,SW16 1BW,$$,3 months ago,2025-01-06T20:01:59.262Z,,,,,,,,,,,5,5,5,Google,936,2025-04-30T17:09:12.121Z,"Direct Detail URL: https://www.google.co.uk/maps/place/La+Casita/@51.4342378,-0.12904,211m/data=!3m1!1e3!4m8!3m7!1s0x487604262fabe7a9:0x78ef26af03e86a64!8m2!3d51.434016!4d-0.1284869!9m1!1b1!16s%2Fg%2F1td71gqv?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D",5,,122 Streatham High Rd,FALSE,"Gran servicio, y toda la comida recomendable","Great service, and all food recommended",La Casita,4.6,en,,,,,,,,,,
"122 Streatham High Rd, London SW16 1BW, United Kingdom",Portuguese restaurant,Mediterranean restaurant,Portuguese restaurant,London,GB,en,0,51.434016,-0.1284869,Ovidiu Cibotaru,,,FALSE,ChIJqeerLyYEdkgRZGroA68m73g,SW16 1BW,$$,3 months ago,2025-01-05T14:29:03.485Z,,,,Lunch,,,£20–30,,Dine in,,5,5,5,Google,936,2025-04-30T17:09:12.121Z,"Direct Detail URL: https://www.google.co.uk/maps/place/La+Casita/@51.4342378,-0.12904,211m/data=!3m1!1e3!4m8!3m7!1s0x487604262fabe7a9:0x78ef26af03e86a64!8m2!3d51.434016!4d-0.1284869!9m1!1b1!16s%2Fg%2F1td71gqv?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D",5,,122 Streatham High Rd,FALSE,,,La Casita,4.6,,,,,,,,,,,
"122 Streatham High Rd, London SW16 1BW, United Kingdom",Portuguese restaurant,Mediterranean restaurant,Portuguese restaurant,London,GB,en,0,51.434016,-0.1284869,lily l,,en,FALSE,ChIJqeerLyYEdkgRZGroA68m73g,SW16 1BW,$$,4 months ago,2024-12-25T17:27:49.142Z,,,,,,,,,,,4,4,4,Google,936,2025-04-30T17:09:12.121Z,"Direct Detail URL: https://www.google.co.uk/maps/place/La+Casita/@51.4342378,-0.12904,211m/data=!3m1!1e3!4m8!3m7!1s0x487604262fabe7a9:0x78ef26af03e86a64!8m2!3d51.434016!4d-0.1284869!9m1!1b1!16s%2Fg%2F1td71gqv?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D",4,,122 Streatham High Rd,FALSE,"Food was good, drink was OK and service was good, will consider going back again",,La Casita,4.6,,,,,,,,,,,
"122 Streatham High Rd, London SW16 1BW, United Kingdom",Portuguese restaurant,Mediterranean restaurant,Portuguese restaurant,London,GB,en,0,51.434016,-0.1284869,Tiziano Zennaro,,,FALSE,ChIJqeerLyYEdkgRZGroA68m73g,SW16 1BW,$$,4 months ago,2024-12-20T10:17:55.933Z,,,,Lunch,,,£20–30,,Dine in,,,,,Google,936,2025-04-30T17:09:12.121Z,"Direct Detail URL: https://www.google.co.uk/maps/place/La+Casita/@51.4342378,-0.12904,211m/data=!3m1!1e3!4m8!3m7!1s0x487604262fabe7a9:0x78ef26af03e86a64!8m2!3d51.434016!4d-0.1284869!9m1!1b1!16s%2Fg%2F1td71gqv?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D",4,,122 Streatham High Rd,FALSE,,,La Casita,4.6,,,,,,,,,,,
"122 Streatham High Rd, London SW16 1BW, United Kingdom",Portuguese restaurant,Mediterranean restaurant,Portuguese restaurant,London,GB,en,0,51.434016,-0.1284869,Suanedsouza Souza,,pt,FALSE,ChIJqeerLyYEdkgRZGroA68m73g,SW16 1BW,$$,4 months ago,2024-12-17T20:04:12.942Z,,,,Dinner,,,£60–70,,Dine in,,5,5,5,Google,936,2025-04-30T17:09:12.121Z,"Direct Detail URL: https://www.google.co.uk/maps/place/La+Casita/@51.4342378,-0.12904,211m/data=!3m1!1e3!4m8!3m7!1s0x487604262fabe7a9:0x78ef26af03e86a64!8m2!3d51.434016!4d-0.1284869!9m1!1b1!16s%2Fg%2F1td71gqv?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D",5,,122 Streatham High Rd,FALSE,"Fiz 5 anos de casamento e escolhi o Lá Casita para celebrar, não poderia ter sido melhor. A Sara e o João fizeram nossa noite ser especial, dois queridos, voltaremos com certeza!! 😊",I celebrated my 5th wedding anniversary and chose Lá Casita to celebrate. It couldn't have been better. Sara and João made our night special. They were both sweethearts. We'll definitely be back!! 😊,La Casita,4.6,en,,,,,,,,,,
"122 Streatham High Rd, London SW16 1BW, United Kingdom",Portuguese restaurant,Mediterranean restaurant,Portuguese restaurant,London,GB,en,0,51.434016,-0.1284869,tamara antunes,,,FALSE,ChIJqeerLyYEdkgRZGroA68m73g,SW16 1BW,$$,4 months ago,2024-12-17T01:23:16.807Z,,,,Dinner,,,£10–20,,Dine in,,5,4,5,Google,936,2025-04-30T17:09:12.121Z,"Direct Detail URL: https://www.google.co.uk/maps/place/La+Casita/@51.4342378,-0.12904,211m/data=!3m1!1e3!4m8!3m7!1s0x487604262fabe7a9:0x78ef26af03e86a64!8m2!3d51.434016!4d-0.1284869!9m1!1b1!16s%2Fg%2F1td71gqv?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D",4,,122 Streatham High Rd,FALSE,,,La Casita,4.6,,,,,,,,,,,
